source_index,target_index,source_cell_type,target_cell_type,distance_um,edge_cost,distance_decay_attention
1104,1114,epithelial,epithelial,16.766397,0.5635873675346375,0.6364742
4382,2034,epithelial,epithelial,12.032594,0.40531882643699646,0.722454
3548,3650,fibroblast,fibroblast,16.875095,0.56261146068573,0.63755745
5457,5524,epithelial,epithelial,8.361107,0.28093087673187256,0.7983644
3952,3685,fibroblast,fibroblast,16.803875,0.5604469776153564,0.6386357
6916,6925,epithelial,epithelial,12.96327,0.43582451343536377,0.7051091
6896,2744,epithelial,epithelial,12.771918,0.4294659197330475,0.70870227
1287,6714,epithelial,epithelial,8.326649,0.2795811593532562,0.79925907
5985,1125,epithelial,epithelial,12.821516,0.43100225925445557,0.7078483
1124,5958,epithelial,epithelial,16.540258,0.5560617446899414,0.64031607
3947,3948,fibroblast,fibroblast,16.646595,0.5550587177276611,0.6414132
6568,853,epithelial,epithelial,8.277122,0.2771837115287781,0.80091304
3170,3171,epithelial,epithelial,14.323136,0.4809396266937256,0.6801431
3101,3091,epithelial,epithelial,8.233311,0.2768825590610504,0.8009203
4767,4758,epithelial,epithelial,10.010834,0.3378140330314636,0.76255924
3676,3623,fibroblast,fibroblast,16.590538,0.5535706281661987,0.64212835
1586,6378,epithelial,epithelial,12.910845,0.43282151222229004,0.7069826
899,897,epithelial,epithelial,8.200055,0.2748959958553314,0.8023351
4019,4020,fibroblast,epithelial,26.887142,0.4919959604740143,0.731434
5052,5046,epithelial,epithelial,8.168251,0.27467280626296997,0.802344
3710,3708,fibroblast,fibroblast,16.355541,0.5452632308006287,0.64647144
984,979,epithelial,epithelial,8.104746,0.2724440097808838,0.8037939
2330,2334,epithelial,epithelial,9.88085,0.33172696828842163,0.76655054
3594,318,fibroblast,epithelial,12.738985,0.08492656797170639,1.0
6341,1508,epithelial,epithelial,16.088928,0.5431337952613831,0.646699
1200,1201,epithelial,epithelial,8.39273,0.28120872378349304,0.7983109
4617,1963,epithelial,epithelial,9.280906,0.31530606746673584,0.77613145
6756,6730,fibroblast,epithelial,18.057798,0.19874921441078186,0.9246279
5046,5031,epithelial,epithelial,8.0299,0.270971417427063,0.8045769
3461,3463,fibroblast,fibroblast,16.243649,0.541540801525116,0.64839846
3114,3104,epithelial,epithelial,12.549153,0.4220673739910126,0.7129055
4237,2268,epithelial,epithelial,7.9190845,0.26970022916793823,0.8050054
6758,6763,fibroblast,fibroblast,16.146082,0.5385013818740845,0.6499494
2621,2624,epithelial,epithelial,8.627965,0.2899496853351593,0.7926053
1455,6335,epithelial,epithelial,15.943392,0.5376060009002686,0.64965314
1358,6731,epithelial,epithelial,15.868369,0.537514328956604,0.64938784
1256,1255,epithelial,epithelial,15.887593,0.5372552275657654,0.64963937
7,9,epithelial,epithelial,15.931487,0.5367928147315979,0.65013003
3533,3532,fibroblast,fibroblast,16.089909,0.5364571809768677,0.6510355
3677,3676,fibroblast,fibroblast,16.048717,0.5352382659912109,0.65165055
4064,3733,fibroblast,fibroblast,16.042765,0.5350046157836914,0.65177697
1843,889,epithelial,epithelial,15.744416,0.5345414280891418,0.65078324
4992,5041,epithelial,epithelial,7.9327364,0.2672441005706787,0.80705845
3985,3984,fibroblast,fibroblast,16.020733,0.5341328978538513,0.6522496
5457,5459,epithelial,epithelial,15.779438,0.5334877371788025,0.65162146
3690,3479,fibroblast,fibroblast,15.996392,0.5334334373474121,0.65260005
3145,3148,epithelial,epithelial,7.940618,0.26636236906051636,0.8078128
5186,2930,fibroblast,epithelial,11.30884,0.07539226859807968,1.0
4449,284,epithelial,epithelial,7.9230056,0.2660192847251892,0.80799514
3725,20,fibroblast,fibroblast,15.9531975,0.531886637210846,0.65342206
4907,2926,epithelial,epithelial,12.975048,0.43709051609039307,0.70427233
6973,2438,epithelial,epithelial,6.7180166,0.22741718590259552,0.833076
6994,6981,epithelial,epithelial,7.915114,0.2656468451023102,0.8082536
452,4471,epithelial,epithelial,12.916748,0.43552282452583313,0.70510316
3371,3372,fibroblast,fibroblast,15.929725,0.531038761138916,0.65387404
6353,6356,epithelial,epithelial,8.071234,0.27083104848861694,0.8049116
2081,2082,epithelial,epithelial,7.852508,0.2636435925960541,0.8095364
6232,861,epithelial,epithelial,7.8249073,0.26303839683532715,0.80987746
2363,6967,fibroblast,fibroblast,15.747341,0.5251250863075256,0.656953
2109,2112,epithelial,epithelial,10.044331,0.33807268738746643,0.76253223
1322,1345,epithelial,epithelial,9.160462,0.3069717586040497,0.7819989
981,982,epithelial,epithelial,7.8190966,0.26221275329589844,0.810515
1125,1124,epithelial,epithelial,15.627265,0.524258553981781,0.65699637
122,138,epithelial,epithelial,7.8000097,0.26183122396469116,0.8107211
1201,1169,epithelial,epithelial,7.8044457,0.2617464065551758,0.81081384
38,3682,fibroblast,fibroblast,15.67372,0.5225732326507568,0.6583084
5992,5965,fibroblast,fibroblast,15.639336,0.5224487781524658,0.6582394
3667,3469,fibroblast,fibroblast,15.653966,0.5222057104110718,0.65846366
4517,4523,epithelial,epithelial,8.109369,0.2733495533466339,0.8030911
5812,5749,epithelial,epithelial,5.9014745,0.19857358932495117,0.85279983
2777,4881,epithelial,epithelial,8.057053,0.27353978157043457,0.8026584
3690,3472,fibroblast,fibroblast,15.635099,0.5213255882263184,0.6589606
3662,3892,fibroblast,fibroblast,15.617858,0.5212001800537109,0.65896744
3723,3729,fibroblast,fibroblast,15.619051,0.520751416683197,0.6592685
3727,4055,fibroblast,fibroblast,15.595917,0.5199863910675049,0.6596713
3578,3702,fibroblast,fibroblast,15.582086,0.5196382403373718,0.65984017
1755,1756,epithelial,epithelial,7.7251725,0.2597384452819824,0.81201434
6356,1572,epithelial,epithelial,7.7357016,0.2593916952610016,0.81235296
1709,1701,epithelial,epithelial,15.349511,0.5187092423439026,0.6594302
1070,6456,epithelial,epithelial,7.7464857,0.2591954469680786,0.8125708
1626,1628,epithelial,epithelial,15.386762,0.518339216709137,0.6598381
4550,4551,epithelial,epithelial,7.674337,0.25908321142196655,0.81227124
6147,6825,endothelial,immune,15.517083,0.5173641443252563,0.66105586
517,516,epithelial,epithelial,11.228587,0.37810468673706055,0.7384164
4886,103,epithelial,epithelial,15.280892,0.5165621638298035,0.66054535
2429,2430,epithelial,epithelial,10.654961,0.3567597270011902,0.751468
1069,6448,immune,immune,15.460772,0.5156229734420776,0.66195935
2429,2413,epithelial,epithelial,15.317762,0.5155860781669617,0.66135293
1964,1963,epithelial,epithelial,14.993227,0.5152959823608398,0.66011506
6238,6251,epithelial,epithelial,7.664941,0.25747111439704895,0.8135308
6145,6141,fibroblast,fibroblast,15.419973,0.5142521262168884,0.6626871
1510,6353,epithelial,epithelial,8.958252,0.3013019263744354,0.7853858
6953,6952,epithelial,epithelial,7.5596666,0.25508567690849304,0.8149016
4796,4832,epithelial,epithelial,8.347602,0.28341349959373474,0.7963131
3943,3950,fibroblast,fibroblast,15.293202,0.5099680423736572,0.66497
1188,1189,epithelial,epithelial,9.190033,0.3085997402667999,0.78088075
3662,3469,fibroblast,fibroblast,15.259026,0.5091577172279358,0.6653575
2805,5063,fibroblast,epithelial,17.081934,0.16999249160289764,0.94543236
4202,4204,fibroblast,epithelial,14.852453,0.09901635348796844,1.0
2082,2089,epithelial,epithelial,15.06228,0.5071818232536316,0.66579956
286,290,epithelial,epithelial,15.010208,0.50713711977005,0.6655982
5095,5063,fibroblast,epithelial,19.524832,0.2535305619239807,0.88394094
5050,5051,epithelial,epithelial,8.543667,0.28849712014198303,0.7933115
638,730,epithelial,epithelial,7.6563606,0.25706616044044495,0.81381375
4063,4051,fibroblast,fibroblast,15.177161,0.5060198307037354,0.6670844
3681,38,fibroblast,fibroblast,15.153047,0.5052281022071838,0.66750544
4436,4751,epithelial,epithelial,7.507258,0.2525428235530853,0.81669104
6447,6455,fibroblast,fibroblast,15.13261,0.5046344995498657,0.66781074
2914,4908,epithelial,epithelial,10.680244,0.35902315378189087,0.7498954
4840,3558,fibroblast,fibroblast,12.659699,0.4233459532260895,0.7125195
1562,1563,epithelial,epithelial,7.4756703,0.25172722339630127,0.8171853
1622,1609,epithelial,epithelial,14.883661,0.5030737519264221,0.6677447
3637,321,epithelial,epithelial,7.3422484,0.2513134479522705,0.81679666
452,4481,epithelial,epithelial,14.91238,0.5023857355117798,0.6683322
2700,2703,epithelial,epithelial,11.610936,0.3896360397338867,0.7318133
5796,5629,epithelial,epithelial,14.947524,0.5019558072090149,0.6687763
2775,4857,epithelial,epithelial,8.432779,0.2851261794567108,0.795402
1835,1833,epithelial,epithelial,7.456672,0.250358521938324,0.8182009
559,546,epithelial,epithelial,10.676467,0.3576013147830963,0.7509435
5186,2951,fibroblast,epithelial,19.582277,0.24997487664222717,0.88742936
4551,7135,epithelial,epithelial,7.445213,0.24973143637180328,0.8186516
1669,1663,epithelial,epithelial,14.716574,0.4991227388381958,0.66964185
638,639,epithelial,epithelial,7.425365,0.2491021603345871,0.81905854
4594,4595,epithelial,epithelial,7.3491464,0.24901285767555237,0.8187156
286,4444,epithelial,epithelial,12.59944,0.42463788390159607,0.7113138
781,779,epithelial,epithelial,13.213925,0.4447154104709625,0.70003664
4523,683,epithelial,epithelial,7.3738623,0.24853920936584473,0.8192384
902,897,epithelial,epithelial,7.4020042,0.2482941597700119,0.81959295
6862,6840,fibroblast,fibroblast,14.889168,0.4964906573295593,0.6721797
2623,2624,epithelial,epithelial,7.382606,0.2481766939163208,0.81958324
4751,471,epithelial,epithelial,7.7390013,0.2598683536052704,0.8119837
4884,4881,fibroblast,epithelial,9.929802,0.0661986768245697,1.0
5452,3279,epithelial,epithelial,14.611485,0.49548792839050293,0.67160964
4032,4043,fibroblast,fibroblast,14.841497,0.49482959508895874,0.67308325
6410,6400,fibroblast,fibroblast,14.810652,0.49482056498527527,0.6729509
6926,6925,epithelial,epithelial,14.590054,0.49480104446411133,0.6719751
1836,1835,epithelial,epithelial,7.3309207,0.2472691833972931,0.82004476
3725,3724,fibroblast,fibroblast,14.821554,0.49415820837020874,0.67344576
3641,3681,fibroblast,fibroblast,14.780852,0.49288421869277954,0.6741213
644,643,epithelial,epithelial,11.524439,0.3873040974140167,0.73309904
1997,4510,epithelial,epithelial,7.1890364,0.246035635471344,0.8202807
5787,5822,fibroblast,epithelial,12.379942,0.08253294974565506,1.0
2831,4099,epithelial,epithelial,14.604777,0.49122482538223267,0.6744487
4376,4377,epithelial,epithelial,14.560951,0.49073100090026855,0.67458475
5866,5870,immune,epithelial,10.095325,0.3386779725551605,0.76232994
7038,7072,epithelial,epithelial,14.47016,0.4886450469493866,0.6755843
53,4591,epithelial,epithelial,7.280347,0.244298055768013,0.82220757
7054,7055,fibroblast,fibroblast,14.642565,0.4881865084171295,0.67667145
3940,3942,fibroblast,fibroblast,14.636714,0.48808807134628296,0.6767117
1654,1659,epithelial,epithelial,8.761383,0.29473334550857544,0.78952473
4061,4056,fibroblast,fibroblast,14.610745,0.4870789051055908,0.6772777
5137,5136,epithelial,epithelial,7.233041,0.24273988604545593,0.82323
6759,6758,fibroblast,fibroblast,14.547301,0.4850994944572449,0.6783326
5929,1776,epithelial,epithelial,9.25872,0.30998721718788147,0.7801552
1265,1266,epithelial,epithelial,14.405947,0.484523206949234,0.6780844
3937,3939,fibroblast,fibroblast,14.528673,0.4844038188457489,0.6787204
475,465,epithelial,epithelial,14.332796,0.4835864305496216,0.67838895
3500,3489,fibroblast,fibroblast,14.460447,0.48230433464050293,0.6798376
7125,3714,fibroblast,fibroblast,14.444205,0.48157429695129395,0.6802604
4029,4075,fibroblast,fibroblast,14.411373,0.4804743528366089,0.68086004
1228,1235,epithelial,epithelial,14.260101,0.48000815510749817,0.6804909
3730,3729,fibroblast,fibroblast,14.391361,0.4798625409603119,0.68118584
6914,6888,epithelial,epithelial,10.013055,0.3365975022315979,0.7634988
3484,3661,fibroblast,fibroblast,14.381596,0.4795127511024475,0.6813798
4592,4616,epithelial,epithelial,13.965302,0.4789055287837982,0.6799041
4007,4003,fibroblast,fibroblast,14.345134,0.47837620973587036,0.68198884
1016,1665,epithelial,epithelial,14.207183,0.4783628582954407,0.68137103
515,492,epithelial,epithelial,7.1245675,0.23903417587280273,0.825689
982,991,epithelial,epithelial,14.218512,0.4776248633861542,0.68192554
1309,1315,epithelial,epithelial,7.7638054,0.26171383261680603,0.8106206
1580,1287,epithelial,epithelial,9.159856,0.3082304000854492,0.78101206
4531,689,epithelial,epithelial,7.0507255,0.23739738762378693,0.8266346
6190,6065,epithelial,epithelial,7.071448,0.237093985080719,0.82699966
101,4864,fibroblast,epithelial,15.467806,0.11280255764722824,0.9903629
472,471,fibroblast,epithelial,13.059569,0.08706379681825638,1.0
1657,1656,epithelial,epithelial,13.957487,0.47274163365364075,0.68407226
3949,3952,fibroblast,fibroblast,14.160344,0.47220858931541443,0.68536323
5615,3021,epithelial,epithelial,14.006311,0.4721295237541199,0.68471396
5284,5300,epithelial,epithelial,10.397441,0.34808290004730225,0.7567165
3956,3955,fibroblast,fibroblast,14.146205,0.4717593193054199,0.6856066
4781,4783,epithelial,epithelial,7.0205984,0.23573249578475952,0.8278457
3942,3950,fibroblast,fibroblast,14.129026,0.4711724519729614,0.68593055
136,135,epithelial,epithelial,7.6047072,0.25788357853889465,0.81286883
3644,3645,fibroblast,fibroblast,14.098358,0.4701525866985321,0.68649006
2493,7143,epithelial,epithelial,9.4963255,0.31935712695121765,0.7741046
3503,3501,fibroblast,fibroblast,14.084223,0.4695799946784973,0.68681854
3535,3531,fibroblast,fibroblast,14.078787,0.4694068729877472,0.68691254
2786,2791,epithelial,epithelial,11.382491,0.3822530210018158,0.7361144
4778,2120,epithelial,epithelial,9.721243,0.32679951190948486,0.7695178
1266,1264,epithelial,epithelial,8.317296,0.279506653547287,0.7992688
5402,2482,epithelial,epithelial,6.973209,0.2342594712972641,0.82880414
1405,6707,epithelial,epithelial,7.5626154,0.25407543778419495,0.8157413
1633,1626,epithelial,epithelial,6.977996,0.2341444194316864,0.82892597
1397,1399,epithelial,epithelial,9.828425,0.330277681350708,0.76739407
497,4772,epithelial,epithelial,13.809428,0.4679994583129883,0.68664587
5905,5906,epithelial,epithelial,12.117673,0.4078100323677063,0.72106534
2419,2420,epithelial,epithelial,11.013078,0.3699395954608917,0.74340147
3846,3819,fibroblast,fibroblast,13.984046,0.4663851261138916,0.6885563
788,789,epithelial,epithelial,6.947386,0.23311066627502441,0.829614
3884,3893,fibroblast,fibroblast,13.950239,0.46604830026626587,0.6886331
556,557,epithelial,epithelial,9.837566,0.3306034803390503,0.7671908
925,924,epithelial,epithelial,13.753923,0.4658359885215759,0.68787843
324,4706,epithelial,epithelial,9.509976,0.3209710121154785,0.7729266
2493,2482,epithelial,epithelial,13.779449,0.46382662653923035,0.68937933
403,2154,epithelial,epithelial,6.906522,0.23180505633354187,0.8304716
6904,3127,fibroblast,epithelial,10.547984,0.07031989097595215,1.0
844,847,epithelial,epithelial,6.890351,0.23138415813446045,0.83073163
6767,6766,epithelial,epithelial,6.8227625,0.23083139955997467,0.8308165
4481,243,epithelial,epithelial,13.69436,0.46088916063308716,0.69101524
1379,1377,epithelial,epithelial,13.688994,0.4606523811817169,0.6911541
641,597,epithelial,epithelial,13.596995,0.4605136513710022,0.6908262
6911,6908,fibroblast,epithelial,16.285206,0.14823098480701447,0.96111333
3895,3888,fibroblast,fibroblast,13.804608,0.46025699377059937,0.6919606
3892,3894,fibroblast,fibroblast,13.783321,0.46006760001182556,0.6919935
1363,6723,epithelial,epithelial,13.641735,0.45922839641571045,0.691921
5341,5340,epithelial,epithelial,13.704581,0.4581984281539917,0.69292426
5029,5199,epithelial,immune,13.614771,0.4581640958786011,0.6925333
1403,1558,epithelial,epithelial,13.522836,0.4579479396343231,0.6922586
4065,4079,fibroblast,fibroblast,13.703544,0.4568660855293274,0.6938433
1851,6285,fibroblast,endothelial,13.695051,0.45668089389801025,0.69393253
1437,1435,epithelial,epithelial,13.534267,0.456268846988678,0.69347477
6785,2696,epithelial,epithelial,13.538163,0.4561936557292938,0.6935449
4075,4070,fibroblast,fibroblast,13.659076,0.45538967847824097,0.6946625
6190,1698,epithelial,epithelial,13.544766,0.4551662504673004,0.69428843
4616,4617,epithelial,epithelial,6.695069,0.2275564968585968,0.8328325
1936,4832,epithelial,epithelial,13.393549,0.45452770590782166,0.6940319
2039,2035,epithelial,epithelial,13.458575,0.4545004665851593,0.69435173
4173,2874,epithelial,epithelial,13.50625,0.4536997973918915,0.6951288
5003,5004,fibroblast,epithelial,7.6511207,0.0510074719786644,1.0
4795,4796,epithelial,epithelial,6.686008,0.22669462859630585,0.83350027
3475,3462,fibroblast,fibroblast,13.518786,0.4506879150867462,0.69728386
6492,6485,fibroblast,fibroblast,9.283048,0.30947068333625793,0.7806849
6461,6512,epithelial,epithelial,10.623404,0.35576558113098145,0.7520572
5977,5986,epithelial,epithelial,13.389553,0.44871512055397034,0.69805914
4328,4329,epithelial,epithelial,8.715379,0.2923174500465393,0.79119176
3195,5811,fibroblast,epithelial,18.868856,0.23229433596134186,0.8989733
1286,1285,epithelial,epithelial,10.674445,0.3574637472629547,0.7510367
141,34,epithelial,epithelial,9.326986,0.3130888342857361,0.7780932
3897,3880,fibroblast,fibroblast,13.414318,0.4472946524620056,0.69916683
2868,2869,epithelial,epithelial,13.180952,0.4459238648414612,0.69903755
6752,1292,fibroblast,epithelial,25.466734,0.44527316093444824,0.7591963
5993,5983,fibroblast,epithelial,9.065714,0.060438092797994614,1.0
6457,1174,fibroblast,epithelial,11.91924,0.07946159690618515,1.0
679,4542,epithelial,epithelial,13.1770735,0.44455480575561523,0.6999771
3473,3482,fibroblast,fibroblast,13.316045,0.4440523684024811,0.70097804
2465,2268,epithelial,epithelial,13.042007,0.4439487159252167,0.6997711
730,644,epithelial,epithelial,13.190714,0.44373396039009094,0.70061564
4069,4076,fibroblast,fibroblast,13.3013,0.4434446692466736,0.7013352
1382,1383,epithelial,epithelial,9.833551,0.32981812953948975,0.76777303
6004,6027,epithelial,epithelial,10.92162,0.36517903208732605,0.7464936
4890,4894,epithelial,epithelial,9.456583,0.3175261318683624,0.77531785
57,5292,epithelial,epithelial,10.576651,0.3548273742198944,0.75252855
6500,6501,fibroblast,endothelial,10.488151,0.3510695695877075,0.7549162
